CMC15, 
131.086124959683161	 38.630644716708424	14.652588	  -14.887291922044309	 -121.962769220313817	|131.086177	 38.631202999999999	 11.545000076293945	
 32.436684238054404	-33.658712671571365	15.368080	  -88.402457174580945	 -162.867926320831003	|32.436907	-33.658425999999999	 12.024999618530273	
173.048464640378768	 13.852205649407482	16.438751	 -139.106103768632011	 -120.715572642001618	|173.047619	 13.850552000000000	 15.477999687194824	
160.600943362091471	 12.209656216808044	14.785663	    7.003753628804656	 -260.165419703312182	|160.600865	 12.210654000000000	 11.803000450134277	
 45.693984210214452	-30.361194239458143	12.446970	   20.367785020027849	  110.821760355192168	|45.693966	-30.361383000000000	 10.059000015258789	
 45.696068998240015	-30.359775695890242	10.778346	   15.771855110266383	  110.582615231272371	|45.693966	-30.361383000000000	 10.059000015258789	
 85.481279328745714	-40.190048565858987	10.324358	   25.281133049218351	  112.635415493865224	|85.481217	-40.190235999999999	  8.416999816894531	
 85.009821180026975	-40.185648880975180	11.835299	 -172.462736280675813	  344.619452771383976	|85.010228	-40.186300000000003	                nan	
 12.688067929989712	-17.662426111548267	16.325865	  287.118449213798158	 -177.046656086185379	|12.687066	-17.661978000000001	 12.923000335693359	
218.149190214494666	 28.414164056788547	11.383521	 -153.391643909800706	   94.103650799523280	|218.149899	 28.413802000000000	  9.015999794006348	
192.688222089882430	 15.543377843908305	16.047102	  185.189011405162717	  -72.920995581523258	|192.68762	 15.543581000000000	 12.802000045776367	
  0.197129960624057	-35.168835233344964	11.422968	  352.241208921939744	 -114.265833534028047	|0.196257	-35.168616999999998	                nan	
203.567197326278915	 -0.314054223353845	 8.358019	 -235.960078785188017	   16.580792576838078	|203.567995	 -0.313886000000000	                nan	
203.566887219973523	 -0.313686879156780	 7.511841	 -198.028044786216867	   20.092409474461217	|203.567995	 -0.313886000000000	                nan	
 77.571437106882257	-40.102058511770984	13.891405	   46.430482736010639	  -14.149670750226711	|77.57135	-40.102032999999999	 11.140999794006348	
200.140828687130920	 18.329509182532814	15.675843	 -429.939222699701759	  273.697783807903875	|200.142628	 18.328363000000000	 12.279999732971191	
201.431088919239357	 39.047867078324821	15.501190	 -150.691818061487027	 -303.939062683885481	|201.431673	 39.048799000000002	 12.020999908447266	
 34.175093869844751	-30.987325540163958	10.777038	  684.129448107817552	  248.771874131195375	|34.173598	-30.987793000000000	                nan	
150.111229213763295	 27.267619973857901	10.525044	  -16.407229400085264	  117.157439112109458	|150.111295	 27.267154999999999	  8.381999969482422	
  2.507476795250882	-24.370173436785102	16.937328	 -243.349154666203106	 -330.491841336916082	|2.510237	-24.368814000000000	 12.559000015258789	
166.645532356196469	 20.404962528343180	14.107342	   90.062442483578522	  -72.172609270973410	|166.64516	 20.405214000000001	 11.163999557495117	
 58.143840683683784	 11.260750260675493	12.626208	  176.685799845052827	   -8.666746045835129	|58.143095	 11.260768000000001	  9.864000320434570	
 30.423185148354062	-26.843915256122610	17.054295	  249.444249984602322	  -13.263895480173195	|30.422431	-26.843899000000000	 16.527999877929688	
184.343132824878126	 11.804963839879640	13.093908	   56.842702969691395	 -243.353291429049364	|184.342901	 11.805932000000000	 10.204000473022461	
 22.684149227604696	 -5.540420057557594	15.388015	  360.038526646328023	 -226.914455799649687	|22.683001	 -5.539703000000000	 12.059000015258789	
193.358641004328774	 23.315370055507273	15.726128	   96.078775705045757	  -21.686882458756898	|193.358196	 23.315424000000000	 12.420999526977539	
 43.726171639924267	  1.648552683908843	13.067726	  119.781812326637549	    7.349955825782245	|43.725695	  1.648522000000000	 10.282999992370605	
149.340624096627721	 31.109224676825093	15.958805	 -174.490201824769457	 -129.658100688818621	|149.341203	 31.109632999999999	 12.677000045776367	
 17.190421829872321	-37.174484741675641	14.347356	 -558.871404331292069	 -432.309379409105873	|17.192367	-37.173324000000001	                nan	
 18.539469286936047	-36.943794811714710	12.500058	  676.601140270441874	  360.328541318554699	|18.537162	-36.944794000000002	                nan	
 58.337433227056380	-34.693780768938879	15.368860	 -182.903165951463876	  113.440641122252387	|58.338171	-34.694020000000002	 11.866000175476074	
235.157319451721662	  8.711653359202057	13.307075	   37.165431344225837	 -107.057285027771513	|235.157114	  8.712097999999999	 10.579000473022461	
172.813665106595096	 18.959236927215397	15.699790	  168.228453981545101	  -46.045245342261445	|172.813054	 18.959392999999999	 12.565999984741211	
173.530914586200254	 47.653765274042925	14.964458	 -106.001491637742717	   20.408824908500989	|173.531441	 47.653703000000000	 11.852000236511230	
194.480619084709957	 -3.355853349727335	11.923776	 -377.270564092741438	  228.797248298272024	|194.481869	 -3.356622000000000	  9.532999992370605	
232.050716512172357	 43.669761612407868	12.554902	 -120.594599505533850	  156.794089391646423	|232.05128	 43.669173000000001	  9.770999908447266	
232.049789527508921	 43.669049495987927	14.251539	 -121.239796398718624	  149.983821399509168	|232.05128	 43.669173000000001	  9.770999908447266	
158.232466093662453	 32.703398545428307	15.474569	 -455.944289472886339	 -112.676349940523352	|158.23475	 32.703913999999997	 12.366000175476074	
 25.111442662940689	-15.571927764371617	10.854049	  -13.019168728896265	   24.960132107708034	|25.111484	-15.571987999999999	  8.753000259399414	
227.596982536139848	-40.105996349407498	19.614439	  -19.801570474233948	   -4.576560289153274	|227.600114	-40.106372999999998	 15.293000221252441	
 44.475868173217556	-16.192421510093165	12.907680	   24.434091191816670	   19.460466169539668	|44.475755	-16.192461000000002	 10.137000083923340	
189.230874899480028	 35.368843184319630	15.720427	 -222.349175135048057	   -0.728633305149622	|189.23192	 35.368887000000001	 12.347000122070312	
