RA[deg]          	Decl [deg]          	|CMC15  |PanSt1 |2MASSAS|SDSS12 |URAT1  |UCAC4  |total
169.003242002967994	 12.923347136678762	15.308216	|  NF   |  NF   |  NF   |  NF   |  NF   |success|1
 82.200465109097479	 11.348379347471925	13.290363	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
 82.259329788086035	 10.248974462904838	10.415036	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
266.435046204049854	-34.725252063976747	19.808327	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
266.332316610179362	-34.769376179694000	20.219260	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
276.890575442677914	-15.382377680046888	20.509169	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
276.880689585916798	-15.373492491274655	 6.836786	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
347.472478990477896	-19.124308712953503	11.524826	|  NF   |  NF   |  NF   |  NF   | fail1 |  NF   |0
348.265234377529396	-19.832243131815840	14.907860	|  NF   |  NF   |  NF   |  NF   | fail1 |success|1
221.831365308014369	-30.827307117930776	16.384258	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
223.979223121989293	-30.618725143574554	19.770267	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
223.743411452712081	-31.005996511746403	12.463083	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
129.153608922686885	 -5.615368914045004	 9.425544	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
298.510317569982760	 15.101716491581291	18.569048	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
297.743774174721352	 14.825768141030537	20.098837	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
 75.829859120030747	  3.840381370780047	15.588563	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
108.580489019421492	 30.528526246912705	15.999496	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
109.786506220408114	 30.581435407366659	20.350770	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
223.325454361883317	-17.517447299777224	13.161810	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
221.322899344309917	-62.875998573251380	 5.261826	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
221.448511009339512	-62.949749818368737	20.737185	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
221.169251173160518	-62.846919240002904	20.395395	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
222.411529968780741	-63.248993292668622	19.970509	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
271.991330730247341	-28.975172171228710	19.520632	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
271.998570087350572	-28.989486983535755	18.704363	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
109.628519446716282	-33.854946695616498	18.272990	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
109.744286510466395	-33.917476509222467	20.263275	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
110.153535538221703	-33.369571440780369	19.504189	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
 58.911292542435660	-61.079322197132051	14.605301	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
 58.607657632614853	-62.350837011989270	15.132638	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
173.528914979292125	 65.241601913841166	 7.151032	| fail1 |  NF   |  NF   |  NF   |  NF   |  NF   |0
170.988412160379568	 64.704331357069520	12.875153	| fail1 |  NF   |  NF   |  NF   |  NF   |success|1
169.704233114026266	 64.991873551253661	13.143174	| fail1 |  NF   |  NF   |  NF   |  NF   |success|1
170.990212958154444	 64.704636858475951	13.583899	| fail1 |  NF   |  NF   |  NF   |  NF   |success|1
255.105967506859116	-27.037955204676049	20.445648	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
255.215780037579577	-26.736342274447811	20.249434	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
254.974168762123156	-26.984608284819586	20.702772	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
255.210320367860163	-26.675190081413518	20.397379	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
255.197760222574829	-26.724120211555022	19.946516	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
255.376459696139563	-26.871633965540628	20.389742	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
255.117205386747656	-26.805210174388421	13.338264	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
255.054860753526270	-27.053709601436246	18.918324	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
255.176400025019433	-26.819311442510006	19.232985	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
255.185155248039308	-26.931667099251975	20.339352	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
255.037429747504717	-26.954511344248463	 9.436590	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
216.878452260213948	-54.674971156418884	19.302732	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
285.325915264960770	 -2.149600545650782	20.097084	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
285.292197362667025	 -2.203922047387832	19.515446	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
285.597607251683371	 -1.997353315349322	20.070114	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
285.681733478093577	 -2.044178196900913	20.022202	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
301.570487229413004	 19.708144884845730	20.268740	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
301.585019881048424	 19.666508779506181	20.742695	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
301.220489246212367	 19.661841802903048	20.387993	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
301.033572861276468	 19.504516806870065	18.805737	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
301.079007455505860	 19.423486608668650	20.735903	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
301.603858397271608	 19.725049856277987	20.785683	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
301.312609028284783	 19.571805180935748	20.068403	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
281.902413092323343	 -7.524471929782438	19.342382	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
281.746513261610119	 -7.520444323447721	16.131409	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
282.000623310988260	 -7.414051758646225	20.543732	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
282.108735797524162	 -7.457953240995535	20.036963	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
282.046946095650355	 -7.320402577425853	20.524227	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
105.908499973098728	 17.858126398254626	10.013279	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
105.902617731610931	 17.854900558590135	12.360164	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
107.894078160044046	 18.549440219847337	16.642508	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
141.285830727756633	-32.866725141724608	14.259509	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
 31.296095051767882	 60.230229667609493	12.976588	| fail1 |  NF   |  NF   | fail1 |  NF   |  NF   |0
 31.409227904307990	 59.747798400168165	13.930133	| fail1 |  NF   |  NF   | fail1 |  NF   |  NF   |0
 31.409872987902514	 59.748900568180396	19.009048	| fail1 |  NF   |  NF   | fail1 |  NF   |  NF   |0
316.332616038920207	  7.066870152196318	 7.809461	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
317.160250258441408	  6.730040729961426	20.518217	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
316.536798906664558	  6.217580003186522	12.214254	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
316.384035053747198	  6.153118023340259	14.875656	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
316.383690964605478	  6.154491394543220	11.451756	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
242.889300169299645	 32.474544146766895	12.199458	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
277.947752555825900	-42.362483542571837	20.401445	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
 14.318502695648625	-51.585251185391158	10.180742	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
 17.257841244222206	-51.013388981945901	16.671930	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
 14.231745691058919	-51.875465433284283	 8.767269	| fail1 | fail1 |  NF   | fail1 | fail1 |success|1
 14.318334052888391	-51.584525676960453	14.310917	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
 14.999245116177731	-51.343360512396671	 9.145807	| fail1 | fail1 |  NF   | fail1 | fail1 |success|1
 15.230505685441909	-51.167247288528515	20.476501	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
 16.700975031054138	-50.989394515392299	 8.558782	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
143.319793545733489	-27.806632531618423	13.652022	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
143.398142521829783	-27.872384602626823	11.607952	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
143.404091978845571	-27.878600010599136	19.138474	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
296.489420726445871	 41.032509060305109	19.204155	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
296.303277290503786	 40.721827216740621	11.159615	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
262.940513599881285	-26.959471889132168	20.330482	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
262.269890806760543	-26.614643100525718	19.312180	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
125.672958456074184	-20.058563051867221	16.148193	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
293.648574726971503	-62.845629108981989	11.123509	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
243.401441597408336	-49.498465443567227	16.279516	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
178.236376265347076	-62.024930997529680	20.968338	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
163.935299080413614	-62.891903845223425	11.603263	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
 81.588317503336327	-69.782549606107935	19.817131	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
260.080395803645843	-11.748809492116969	13.356164	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
289.862710083443176	 57.968393435910180	14.607440	| fail1 |  NF   |  NF   | fail1 |  NF   |  NF   |0
289.626965047269380	 58.054583576785546	11.276061	| fail1 |  NF   |  NF   | fail1 |  NF   |  NF   |0
353.004941155989570	  0.877524387336685	14.426806	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
350.599996541156656	 -0.415948556456221	 8.310519	|success|  NF   |  NF   |  NF   |  NF   |success|2
352.857583960540751	  0.949607735459462	13.132693	|  NF   |  NF   |  NF   |  NF   |  NF   |success|1
330.844543016204113	 67.498677322933176	12.214004	| fail1 |  NF   |  NF   | fail1 |  NF   |  NF   |0
 75.024335136270537	-66.660531859723903	13.097947	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
109.586690613601988	-30.820155739050740	19.166866	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
 24.146312002056991	-36.803484275048170	12.084044	|  NF   | fail1 |  NF   | fail1 | fail1 |success|1
 24.189321060706959	-36.809372887242141	17.997270	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
 26.398188172520165	-35.172088995176580	12.979594	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
246.709865596007063	-53.651788480674298	20.192530	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
 58.924393259201167	 61.302063057617310	19.503040	| fail1 |  NF   |  NF   | fail1 |  NF   |  NF   |0
143.571129215384104	 12.857487009140717	17.170280	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
 66.605796056547860	 46.610290977923228	19.294884	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
 67.627301210068595	 46.703923475869729	16.569294	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
267.026903072237417	-22.637654442222637	19.934534	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
266.869313768147890	-22.694296350194904	19.696080	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
251.163918525048643	-63.332859976493339	20.541230	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
271.485335245624185	  3.234042657476826	20.417770	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
261.645108482180035	-32.970146630536028	 7.845504	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
261.683239125098623	-33.019533403628110	19.480204	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
 84.879775530860371	 -3.564694737688963	 5.898064	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
312.578479660930611	 29.731547696848029	20.741182	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
313.174341267926650	 29.807604045003256	18.634922	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
225.377567802389393	-43.508879262274903	19.942276	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
225.319312301210402	-43.658512075574066	 9.643806	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
216.053989730497960	-71.376560547542752	17.822145	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
166.375224533369817	-58.421585890031729	12.943223	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
166.389983187019283	-58.417056063604576	14.572097	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
101.984899021776897	 34.246311795354842	16.021751	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
289.641249744835022	 54.833645265177267	12.280965	| fail1 |  NF   |  NF   | fail1 |  NF   |  NF   |0
283.481044828582469	 -2.162714273510254	20.488384	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
283.287989430167215	 10.640066560509556	20.445312	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
138.083830745534414	-31.809607288676105	19.917404	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
189.559226761279803	-45.363814135662913	17.053074	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
255.936639385717513	-24.687108039878353	20.273626	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
284.167395412808787	 -0.181129824253359	20.369053	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
284.057856208426529	 -0.216489116242602	20.039630	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
284.005017154173515	 -0.219076565970689	20.151012	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
283.930882249214790	 -0.168151581960331	20.116090	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
283.872418654532339	 -0.182078720224894	20.227110	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
283.772157543561150	 -0.311480388735844	19.335672	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
318.698682155251106	 38.047393252430119	 3.569621	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
318.696194539096041	 38.022448497952844	10.963579	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
109.684303964239973	-26.271656236080780	10.606460	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
264.840054962264219	-41.966115195598654	19.813223	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
265.017798433733276	-42.010718214688424	19.165209	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
265.282843807873746	-41.718609434753517	10.039096	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
265.375483663461637	-41.801609684374014	 8.781053	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
244.598521383201671	-42.742900012648228	 8.800308	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
272.595301666881483	-29.130614303569303	18.767262	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
272.566897622003182	-29.144810570673982	18.871218	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
233.946761206803188	-56.903897957692799	 8.283025	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
272.013024009156652	-26.949316549833579	19.269394	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
110.629499513476034	 35.898851284486298	10.788691	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
110.635782656072564	 35.892102099064189	10.169417	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
139.279013932191589	-47.126045132716079	13.136199	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
 33.477287689551410	-32.043532884339129	 9.398278	|  NF   |  NF   |  NF   | fail1 | fail1 |success|1
 33.787357870038299	-30.668606082416108	15.864531	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
 33.578695766560394	-30.562670430350327	11.552891	|  NF   |  NF   |  NF   | fail1 | fail1 |success|1
 34.149713325793698	-30.967686036038145	11.748977	|  NF   |  NF   |  NF   | fail1 | fail1 |success|1
 34.620558677157561	-31.556973945370249	19.773397	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
 34.175093869844751	-30.987325540163958	10.777038	|success|  NF   |  NF   | fail1 | fail1 |  NF   |1
111.101439904979301	 34.063829726601817	14.302332	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
111.094996341267887	 34.103536895246023	16.392733	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
 87.844504242462733	-13.444827315001582	11.362636	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
246.601657415673145	-54.782133141647023	19.501741	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
247.029947550751444	-54.697301048036202	20.618065	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
246.428548369885846	-54.720665003810915	20.367224	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
224.166762253534614	-53.865554394100798	15.178463	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
249.788698271597269	 24.203428542501545	15.390786	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
267.224016118048041	-22.148826784408207	20.246641	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
295.229111693758341	 -1.870475201521556	14.438503	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
295.230137209209886	 -1.870174133361639	 7.390239	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
295.745705695747461	 -1.979057796498157	19.175144	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
295.714795302703692	 -1.786182807996161	12.402391	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
292.274960196414497	 74.363095054494579	13.392380	| fail1 |  NF   |  NF   | fail1 |  NF   |  NF   |0
288.885493890446241	 73.355924998869767	 4.003871	| fail1 |  NF   |  NF   | fail1 |  NF   |  NF   |0
287.828531156775171	 73.985030418349183	13.353508	| fail1 |  NF   |  NF   | fail1 |  NF   |  NF   |0
287.292100581105899	 74.174276192719702	13.765160	| fail1 |  NF   |  NF   | fail1 |  NF   |  NF   |0
132.345038665729021	-49.187865053939476	16.338034	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
132.003174598131238	-49.575122494934320	 6.595322	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
275.501193834847925	-32.926801212629037	19.164051	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
275.502611591823438	-32.932362520286709	18.351086	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
277.301169597375633	-33.846129048937563	19.126710	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
305.900835369559786	 -8.646902568199643	 9.510451	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
165.070907900084677	-59.476986488438008	20.573076	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
113.215578177931022	 39.842221863250963	 8.658280	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
113.216165734596387	 39.842885848381016	14.763065	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
112.986407140407422	 39.226141306874567	11.936980	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
112.799257250924995	 40.373505635864014	18.384768	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
112.512155645684942	 39.795230706814714	13.666442	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
247.474813377050936	-17.247292684583893	12.276014	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
 74.097486979311100	-70.724786125517412	12.989458	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
256.848005184845533	 -5.973594750520212	16.942250	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
256.533786215391842	 -6.167516368809166	 8.481254	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
143.046379737536796	 29.156870240105071	10.766950	|  NF   |  NF   |  NF   |  NF   |  NF   |success|1
143.463873794689334	 29.721966766240811	14.288692	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
144.149442628223568	 29.458429859915029	17.648264	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
144.845012973752176	 29.723857310294903	15.928709	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
313.011276553931680	 16.735874249291708	19.329868	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
313.011315237551457	 16.733092287666935	14.295491	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
263.331444718978730	-64.338914676590562	13.224344	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
280.267647860660531	  1.627068451751583	20.084461	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
248.268931683102153	-63.843055048365748	 7.207109	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
289.414116408160794	 13.689583145493778	20.272177	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
289.592295628885211	 13.886729945904468	20.767384	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
289.374869366768905	 13.750871380080682	18.901752	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
168.318124728727270	-24.634097404615009	12.030865	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
167.376828463252792	-24.600567583697845	 9.461544	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
236.411799349178921	-20.607210409032838	15.505300	|  NF   |  NF   |  NF   |  NF   | fail1 |  NF   |0
304.204374315328891	-11.005593331426494	14.785211	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
304.211418092171471	-10.765920918426140	15.984899	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
304.231222385407534	-10.983708971124916	 8.458597	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
303.257175377948840	-11.096923744984263	13.191880	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
277.401714372256038	-26.458884224683878	20.005380	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
277.448403081122933	-26.529307221300911	19.586359	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
279.213603430177898	  5.816933578739765	18.953407	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
279.021076033256350	  5.809678016053062	20.488188	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
318.629333204628097	 44.804963727685760	20.910023	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
268.704939346559570	-20.104420733081994	20.172909	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
268.824830331322687	-20.023925885855540	19.909374	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
268.793215548454100	-20.204239721791208	19.268920	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
118.384605806051496	 27.818885668054374	17.253328	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
 11.537684530153102	-30.805451213925739	12.499564	|  NF   |  NF   |  NF   | fail1 | fail1 |success|1
 22.559886683195501	-41.462605817882803	15.518802	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
 10.812892864607642	-30.507271839071098	14.558291	|  NF   |  NF   |  NF   | fail1 | fail1 |success|1
298.543517970221444	 21.245818470589551	20.848637	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
298.561020232280953	 21.154127512820946	20.668684	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
298.686399490527833	 21.276232143553951	20.775711	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
298.451294491160070	 21.234460074830992	18.976252	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
297.899177567046252	 21.087369601019326	20.498789	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
298.490734928613904	 21.279061481183057	20.342302	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
298.383203886699789	 21.190415052721630	18.426860	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
298.534032664596850	 21.259937808234302	20.440760	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
298.508625987946800	 21.328337956866587	20.791546	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
298.653060208412910	 21.302296006329900	17.208332	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
298.651240049282421	 21.274135205714877	20.128061	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
298.509321889666410	 21.327531532272513	18.550560	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
272.068027766462649	-26.351048497707161	19.556760	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
272.071279180364570	-26.316686039946926	20.270927	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
 98.521242037778848	  6.741969633763086	10.623597	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
264.227597037924511	-28.974406881395833	20.510440	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
264.192298258079290	-28.944462756579203	20.384779	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
 78.607486072958835	-78.970830936014991	11.685948	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
288.069991806677251	  1.931300893782706	20.233122	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
270.683177570614419	-33.371891330015870	19.891296	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
270.830126542259165	-33.344983807257535	19.298094	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
288.014387344449688	-27.771276318444773	12.770249	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
266.307437861927440	-19.352834598782792	20.734587	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
270.563695965457327	 61.252166946377152	13.127436	| fail1 |  NF   |  NF   | fail1 |  NF   |  NF   |0
321.634233927486662	-10.997986618922329	13.637889	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
321.221887600548314	-11.039660686457596	13.701127	|  NF   |  NF   |  NF   |  NF   | fail1 |  NF   |0
134.396933772793062	 15.581374359612404	 5.632935	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
