source_id,gaia_ra,gaia_dec,gaia_ra_error,gaia_dec_error,pmra,pmdec,pmra_error,pmdec_error,gaia_epoch,cat_ra,cat_dec,cat_epoch,delta_mag,dist_sec
3999433452516434560,180.18576535460744,20.848186880832397,0.047755113266332284,0.02893858519036523,-129.49672692481522,235.9547248878534,0.10426926533681984,0.06096627126712206,2015.5,180.1858329,20.8480858,2013.9,1.67,0.414
3999432971480096640,180.13649627171858,20.815287339448854,0.1336998169306355,0.09283739789035092,-130.13495603256536,235.45693503154243,0.2696109853220727,0.20932995291348716,2015.5,180.1365741,20.8151675,2013.6,,0.49
2068138392112597376,308.0096436108601,41.92681990974269,0.6304144673593043,1.005075279092678,21.121711260719152,-5.906500939633043,1.250775726791577,1.7666695815164912,2015.5,308.0177753,41.9285744,2013.5,,22.651
2288204854134519424,295.01802231584253,73.9113166515956,0.3421169028752027,0.3539233808437169,-23.87610215163184,296.31286106189134,0.7651367918121491,0.7201548512124546,2015.5,295.0222533,73.9142522,2013.8,,11.357
2877522230262577024,2.169965152444446,36.626589527193254,0.037718680060607794,0.02230339213026337,-114.06869930444664,-124.30038866640952,0.055845172601516564,0.033946292509056716,2015.5,2.1700561,36.626655,2013.5,,0.325
2686719884389687040,322.9981677135474,-1.3354701376279616,0.5209044850620048,0.5570862837869708,-95.4914424828376,-239.3776220807346,0.9631719380065108,0.959436787843848,2015.5,322.9982392,-1.3353186,2013.0,1.83,0.576
2590679197266003200,20.87072480698097,15.292488184476044,0.11928456190359442,0.08600391139193052,-33.315634136632966,-312.29271896268267,0.2374754337330161,0.17084405615820875,2015.5,20.8694047,15.2877264,2013.3,1.26,17.753
427104673334306176,9.889655116145038,60.55308006404253,0.035209061721237576,0.03723255697649285,-157.50943792383214,-292.54303358867463,0.0656051847862744,0.06911042094218019,2015.5,9.8844936,60.5463853,2013.3,,25.79
4407462419447213184,246.03029789374585,-0.25687997394147943,0.6512075355902094,0.7697671252652071,-0.083737874405371,-9.852902891769457,1.0817718970498025,1.0530545209734838,2015.5,246.0256582,-0.2533697,2013.4,2.4,20.954
3371211060034144896,99.10572478759329,18.513547760954005,0.05611653710510873,0.05355844045500529,13.252608463043835,-185.62893878477317,0.11093208177773488,0.09896599333033797,2015.5,99.1057117,18.5136361,2013.6,1.96,0.346
978086481343568128,107.8658259795923,48.327932722393726,0.047876300156160866,0.04615462363416875,-93.0761681487608,-570.5525197717676,0.09093784371102176,0.08175568591368401,2015.5,107.8658775,48.3282292,2013.7,1.53,1.094
978092356858891008,108.36412189587375,48.28190587969664,0.055703266758070094,0.04636363245095562,-143.74927811078368,-210.4233835796392,0.11459990385670794,0.07718242683816523,2015.5,108.3642086,48.2820192,2013.6,2.25,0.47
1812139404761196288,309.43185676315386,17.120841410302468,0.23938911698582802,0.22524283566192396,43.34878483697597,-43.447164519567956,0.4580933228873427,0.3917851321488833,2015.5,309.4347211,17.1269567,2013.6,1.03,24.091
1812172291325675264,309.68476024991264,17.332419560848983,0.03764784156840849,0.0404518686211864,-116.06367523469402,-381.69447467232857,0.07809019707662984,0.06844097369739986,2015.5,309.6848261,17.3326197,2013.6,1.96,0.728
750154972125704960,159.3480777653227,33.939240861978824,0.04447152062293585,0.06569781285878443,65.18228581980243,-19.56851927235327,0.07854602200891983,0.11790345786167886,2015.5,159.3480285,33.9392636,2013.9,2.26,0.185
750090788134413696,160.7613262061846,34.44400224993012,0.033202962739622914,0.03588355423847641,12.240525843130591,-77.90413060838485,0.06402209211019327,0.08575155638979717,2015.5,160.7613158,34.4440383,2013.9,1.89,0.151
4396053856737879424,236.514726226569,-7.443348398257524,0.06520715891058082,0.0318877371849455,-80.512602923209,-11.860518634155277,0.14059788519197408,0.08860860395507791,2015.5,236.5147692,-7.443325,2013.8,2.01,0.147
431635455820288128,0.6033724108226648,63.962728059457156,0.056555350854651486,0.061138444381060315,918.8525101579885,108.2691665910429,0.12640332479900154,0.11286662026604732,2015.5,0.6218361,63.9619758,2013.5,1.01,29.276
1042676810880704128,133.9485685281792,61.166644801724864,0.02293470500654605,0.0252706381153454,39.31343844543271,-115.17841617967049,0.049369418360881136,0.051465296128097526,2015.5,133.9345361,61.1651369,2013.7,,24.961
1042615478747745536,134.7583000684652,60.992638257303035,0.05320563730540367,0.05298236218462343,-50.77293317178293,-155.69661102425312,0.1121303003478445,0.10308028638147072,2015.5,134.7583458,60.9927228,2013.8,2.44,0.334
1392610405193517952,229.50787521889112,42.25722486417057,0.03931602743242532,0.05033402774117005,13.158307339447024,-8.24016300950964,0.08309249734458769,0.13349015228792796,2015.5,229.5078661,42.2572306,2013.8,,0.03
1392751005242909184,226.69425697559714,40.67079477320403,0.03754159560469005,0.04564831905014133,-76.72058518308597,-21.23784623624436,0.07730044265302577,0.10036662138970937,2015.5,226.6943072,40.6708161,2013.7,2.54,0.15
3144837318276010624,117.5616859954904,7.189246217905642,0.057595480251179415,0.037670119287785415,211.54272043199668,-1782.6584231415095,0.12556838487451308,0.07666899969887662,2015.5,117.5646369,7.1873269,2012.9,,12.572
3144837112117580800,117.56483528464396,7.185929236517684,0.05120693992275816,0.031721318430151885,209.90164003917818,-1790.483683241639,0.10754843635340187,0.06318116320402258,2015.5,117.5646369,7.1873269,2012.9,,5.106
4254989538589230720,283.0789034858078,-4.951026881908285,1.1205006976585137,0.9912236892832554,-21.366734434182888,5.2655836494102015,2.2109462571137453,1.7152982540060884,2015.5,283.0708814,-4.9529814,2013.5,,29.647
