URAT1, UCAC4, 
 43.281246914079922	-10.319034467247768	14.488948	  354.079009252803189	 -526.773200913644246	|43.2810947	-10.318803100000000	 16.878999710083008	|43.2797148	-10.316757800000000	                nan	
 33.833944063514899	-13.016299626044034	10.776033	  155.833338159604125	   -5.508185526099077	|33.8338753	-13.016285800000000	 12.260000228881836	|33.8332545	-13.016269800000000	 12.260000228881836	
 33.824038658939344	-12.849563540912802	 9.658416	   44.119317230000668	    6.544661960938370	|33.8240044	-12.849561400000001	 10.409000396728516	|33.8238259	-12.849583700000000	 10.409000396728516	
 30.461801428832210	 -7.449740306293443	14.096261	   95.472516026644143	  -52.081621893709119	|30.4617369	 -7.449722800000000	 16.336999893188477	|30.4613777	 -7.449507300000000	 16.336999893188477	
 38.271253448667608	-10.352177972880023	 9.477282	 -173.028929282755939	  -92.130954622172808	|38.2713304	-10.352120299999999	 10.279999732971191	|38.2720077	-10.351788900000001	 10.338000297546387	
 34.639753726950687	 -0.441096659356828	14.306767	  -31.860278406198212	 -112.940752821683461	|34.6397567	 -0.441070800000000	 15.762000083923340	|34.6398974	 -0.440614200000000	 15.762000083923340	
 36.864327682524888	  3.181865499586958	12.948022	 -120.573820326520604	  -16.986284905501599	|36.8643792	  3.181867200000000	 15.097000122070312	|36.864843	  3.181930900000000	 15.097000122070312	
 38.812762588636112	  2.797315975642283	13.113615	  125.292581574003776	 -221.585603563628922	|38.8126777	  2.797438300000000	 15.413999557495117	|38.8122268	  2.798291200000000	 15.413999557495117	
 25.972448343542702	 -4.336395877970315	13.871435	  160.075479445903426	   10.455665556327419	|25.9723715	 -4.336411100000000	 15.855999946594238	|25.9717521	 -4.336446400000000	 15.855999946594238	
188.392670380557263	-12.829983392111023	 5.328970	  -16.876607810765833	   50.961510522629830	|188.3926811	-12.829993900000000	                nan	|188.3927477	-12.830203900000001	                nan	
 42.740259694741482	 -9.883651443851909	12.014800	   56.467659768595460	  -65.465435227166083	|42.7402253	 -9.883636400000000	 13.800000190734863	|42.7400112	 -9.883365000000000	 13.800000190734863	
 43.157621055779700	 -9.233148407641709	13.407868	  177.619321920214190	   64.675075630732252	|43.1580725	 -9.232068099999999	 12.024000167846680	|43.1571924	 -9.232496700000000	 12.024000167846680	
 43.158166177911596	 -9.232039327583776	10.609493	  189.038120159861251	   66.699282192109706	|43.1580725	 -9.232068099999999	 12.024000167846680	|43.1571924	 -9.232496700000000	 12.024000167846680	
 24.732826519564068	 -9.424570952409947	14.766785	  535.394924226003468	  -93.967233995461797	|24.7325181	 -9.424507200000001	                nan	|24.7304833	 -9.423875300000001	                nan	
 29.851498782068877	-10.461153184797245	 9.544937	  146.521976817396819	  -48.510543499066593	|29.8514245	-10.461161900000000	 10.534000396728516	|29.8508518	-10.460952300000001	 10.506999969482422	
 39.891557610939188	-11.873178818387304	 4.551288	  167.071131069254250	 -251.103911557612946	|39.891486	-11.873086900000001	                nan	|39.8909618	-11.872132799999999	                nan	
 38.097344327321558	  3.382323144862620	14.478337	  133.561566502090500	   -0.084035800834687	|38.0971192	  3.382676900000000	 12.531999588012695	|38.0966036	  3.382633700000000	 12.531999588012695	
 38.097199238212710	  3.382702679298540	11.217989	  141.179391154805444	   16.225340393637168	|38.0971192	  3.382676900000000	 12.531999588012695	|38.0966036	  3.382633700000000	 12.531999588012695	
 37.912428844528058	-11.805826716710929	14.472536	 -160.519320057151560	 -103.469576597059401	|37.9124717	-11.805798899999999	 16.629999160766602	|37.9131286	-11.805315000000000	 16.629999160766602	
 25.994614294563469	 -6.913537958121055	11.456539	   65.919518376214313	   47.984020937379675	|25.9945889	 -6.913600600000000	 13.336999893188477	|25.994298	 -6.913786700000000	 13.354000091552734	
 27.565350125281896	 -6.703922543340330	 6.929388	  226.511568608131256	   38.797122952579265	|27.5652297	 -6.703928100000000	                nan	|27.5643662	 -6.704090300000000	                nan	
 27.268672381113433	 -6.615034537108518	11.665675	  194.049417201638562	   27.282488844823732	|27.2685239	 -6.615045800000000	 13.354000091552734	|27.2677924	 -6.615151200000000	 13.338999748229980	
 55.774785283347477	-12.894209375785474	10.269168	 -236.526430121119176	   30.170901212210005	|55.7749141	-12.894214200000000	 11.586000442504883	|55.7758321	-12.894337000000000	 11.586000442504883	
 38.724438613798199	 -6.722463694196081	15.380774	   56.247785656917301	    3.863125660893936	|38.7244734	 -6.722502200000000	 17.198999404907227	|38.7242918	 -6.722441400000000	                nan	
  3.810258379393368	  0.368152321613726	13.379093	  112.037967889618059	   86.619817403550641	|3.8102044	  0.368097200000000	 15.211999893188477	|3.809773	  0.367781200000000	 15.211999893188477	
  3.808814279684418	  0.367694192528064	17.695759	  117.530515967549519	   90.192889339917059	|3.8102044	  0.368097200000000	 15.211999893188477	|3.809773	  0.367781200000000	 15.211999893188477	
 28.336101733184769	 -7.059493663242881	13.146441	   88.885418220993500	 -142.344712728824931	|28.3360475	 -7.059427800000000	 15.112999916076660	|28.3357048	 -7.058885600000000	 15.125000000000000	
 27.695694833652727	 -6.718720927481649	15.120810	   86.508775440129043	   25.169276467521019	|27.6956182	 -6.718706700000000	 17.559999465942383	|27.695343	 -6.718887500000000	                nan	
 48.062170461484548	-12.140354053015653	12.441114	  -28.686709267632025	 -161.962178519250813	|48.062185	-12.140290600000000	 14.170999526977539	|48.0622924	-12.139656400000000	 14.182000160217285	
 52.516158859644122	-11.637404201492487	15.353084	  -66.810345359238340	   -8.245065044035364	|52.5162194	-11.637387199999999	                nan	|52.5165309	-11.637235900000000	                nan	
