UCAC4, 
 65.400190167274161	-27.046093160540174	14.651221	  -12.468864623801398	   20.545892085868484	|65.4002427	-27.046217500000001	 16.871999740600586	
  3.396207613318845	-63.839165750636532	13.694408	   39.553307499832229	   26.008614388075699	|3.395878	-63.839288400000001	 15.656000137329102	
134.758300068465189	 60.992638257303042	15.568015	  -50.772933171782924	 -155.696611024253116	|134.7585915	 60.993127500000000	 18.007999420166016	
197.192614833560299	 18.701683141824436	13.119026	 -105.641142602339016	 -297.360124977524720	|197.1931133	 18.702839800000000	 14.958000183105469	
150.040479921144879	  6.784129444259080	14.087432	  -94.077102401583701	  -74.031972249881591	|150.0409062	  6.784436200000000	                nan	
149.604940264487908	  6.948947952526876	13.540729	  177.546597248135868	   -5.951632991698966	|149.6042327	  6.948949500000000	 15.491999626159668	
189.690429093872893	 27.442971411493172	14.721531	 -151.266773682291472	   35.773915938319597	|189.6910612	 27.442828899999999	                nan	
357.322889894109039	-42.103468682495510	12.192780	  -17.377994913461521	 -180.170019596376449	|357.3229953	-42.102688399999998	 13.715999603271484	
 32.328410245827143	-27.288159564836846	14.280205	  112.545736096231010	  -76.968309238869480	|32.3278753	-27.287824799999999	 16.354000091552734	
146.451424578646083	 28.097852915984408	11.717989	  -97.670315731516851	  -40.186873552909226	|146.4519068	 28.098023699999999	 13.225999832153320	
144.207519777762514	 27.972477706359157	 8.940081	 -170.446297594249245	  -95.627163075066619	|144.2083495	 27.972887300000000	 10.241000175476074	
 52.866933706942902	-26.326545345948357	12.733915	  172.419577937185068	   96.878698570452400	|52.8660392	-26.326970299999999	 13.913000106811523	
  7.842020807852102	  0.158593936897693	12.484115	  522.656782144481326	  111.355223894746871	|7.8403327	  0.158268900000000	 14.343999862670898	
 33.942110951570129	-18.238679166400907	 8.091520	  -33.316033061153007	 -124.197082492392056	|33.9422574	-18.238174200000000	  9.503000259399414	
 33.942276106313642	-18.239203174852374	 8.693784	  -68.433987960172786	 -154.907927453948872	|33.9422574	-18.238174200000000	  9.503000259399414	
355.658216268062290	-25.436751773098418	15.115547	   18.371617727600714	  -15.555823197024328	|355.6581168	-25.436644999999999	                nan	
355.642842579535397	-25.435198305601858	12.396531	   18.425572669631769	  -16.471597908483314	|355.6427671	-25.435118100000000	 14.123000144958496	
215.346111902023978	-14.014425772654830	14.198277	   63.299657131637204	  -50.895267562583264	|215.3458339	-14.014208900000000	 16.083999633789062	
 10.473400300807784	-46.836191673669141	15.090578	  -56.531728940651007	  -65.038472990951746	|10.4737621	-46.835892800000003	                nan	
 61.490197837653433	-37.079777089716799	15.373270	   87.801119851082461	  -21.191167254364963	|61.4897089	-37.079704499999998	                nan	
196.563745287174925	 20.729245720961494	11.005322	  -42.929392508267213	   60.755528087397963	|196.5641639	 20.729225000000000	                nan	
196.563895733053926	 20.729656782235640	 8.969439	  -55.824437012505108	   94.567290249193491	|196.5641639	 20.729225000000000	                nan	
227.173659655532305	 17.388508107998401	13.694852	 -222.363329556154753	 -195.662641335618076	|227.1746895	 17.389366400000000	 15.781000137329102	
176.433768481367025	 63.098279934147342	16.205645	 -202.916800087976668	 -344.849646307055536	|176.4352686	 63.099419200000000	 16.767000198364258	
173.448593334096074	 62.720791666240956	16.265442	  -63.895360034408846	  100.689830523908853	|173.448985	 62.720453100000000	 16.548999786376953	
168.802561954619847	 19.451250517055936	11.705687	  182.787804848751222	 -478.991814181741631	|168.8017674	 19.453200599999999	 13.642999649047852	
171.141602437272979	 19.475725922280020	13.482289	    5.912118991218389	 -174.139817643894361	|171.1415695	 19.476433700000001	 15.432999610900879	
170.112277703509022	 19.888649404773965	14.300995	 -657.315898620229746	 -544.959395060259453	|170.1150283	 19.890840600000001	                nan	
347.297417022617594	 -2.261164499022469	 8.274324	  631.519847318642633	  -97.214099685462330	|347.2948006	 -2.260757000000000	  9.866999626159668	
160.724659239030700	  2.788938730955778	13.601369	 -235.455940378304433	  -31.476355321191939	|160.7256671	  2.789067800000000	 15.524999618530273	
222.904221831028678	 15.318333034383054	10.516709	 -206.669574293735678	  102.029176870494268	|222.90508	 15.317862000000000	                nan	
222.905007302450059	 15.317960851064610	 8.247685	 -241.103720099541931	   92.362261644170331	|222.90508	 15.317862000000000	                nan	
192.473194883270594	 73.591354173666019	14.875737	  -67.254710087855017	  -95.793878088178431	|192.4740389	 73.591676699999994	 17.228000640869141	
193.035809023100825	 73.568927012180325	13.475987	 -340.120989363217518	  -96.910221743125604	|193.0395727	 73.569291399999997	 15.206000328063965	
192.451432914477067	 -3.294653723856780	13.817791	 -315.158587328418832	 -458.147573516412194	|192.4528012	 -3.292687300000000	 15.970999717712402	
191.093597668418340	 -3.002580596393215	10.218995	   63.078419165148986	 -168.438056331779450	|191.0933245	 -3.001852300000000	 11.276000022888184	
162.783506217264943	 35.882087237416847	11.195757	   39.833174804379482	  -16.436903522338582	|162.7833024	 35.882149800000001	                nan	
162.436407596553124	 35.543015529911990	11.583250	 -703.063982321941921	-1050.563685788201383	|162.4393506	 35.546763400000003	                nan	
202.627135034141588	 19.153934018454269	13.219247	 -503.646186177446396	-1283.416187041681496	|202.6292409	 19.159036400000002	 15.572999954223633	
225.606487769629922	 49.285510679204229	11.219954	  -72.153337654784522	  101.073640489989813	|225.6069639	 49.285065000000003	 12.513999938964844	
 42.280878956755991	-14.697416448784200	13.813318	   22.620158542692892	 -223.044761623120593	|42.2807692	-14.696476400000000	 15.984000205993652	
196.552967581061381	 -3.636877743841393	13.927637	  318.011785290534874	 -192.307289740205050	|196.5516415	 -3.636068900000000	                nan	
196.575358897126705	 -3.643085622443306	10.557776	   78.225807711627127	  -56.703709403031091	|196.5750456	 -3.642831400000000	 12.017000198364258	
182.999196463782624	 -2.692669366912537	13.483831	   52.147074545595046	  -22.710924562512556	|182.9989653	 -2.692570600000000	 15.329000473022461	
335.893454900102711	-57.222242497228095	 9.894607	  589.982868750016110	 -374.943139461192686	|335.8883183	-57.220481700000001	 11.572999954223633	
353.525073828986820	-24.211682728364462	15.032825	   86.502812331810318	  -51.573729888764937	|353.5246377	-24.211470599999998	                nan	
 50.361240345576128	-54.232214054361698	12.463525	  -46.932915607096703	   97.679369611089214	|50.3616	-54.232638399999999	 14.220999717712402	
 51.478336365636800	-55.216190301023687	13.714953	  150.785631673755631	  139.815963366242386	|51.4771574	-55.216839800000002	 15.659000396728516	
 34.483443855478875	-13.453073500193089	14.121507	  213.190715171117091	  -52.227248185106006	|34.4824833	-13.452885600000000	 16.340999603271484	
 33.955867240741227	-12.673406694348250	11.831975	  498.636635382394445	  215.176268196580537	|33.9536256	-12.674284800000001	 13.732000350952148	
138.671286190053138	 18.162354951561149	15.140636	 -151.561273444997113	   -9.307473182419050	|138.671945	 18.162430300000000	                nan	
 39.138072711891532	-34.610494965677468	11.060782	  310.226781678638872	 -395.498453638159617	|39.1363312	-34.608674200000003	 12.645999908447266	
230.194796592385984	 -2.414077000332741	 6.035215	 -260.711732561687995	 -172.376593908981704	|230.1959248	 -2.413335900000000	                nan	
164.958873101572351	 -6.879766282763739	13.821486	 -194.603061835395607	   23.214702444270259	|164.9597321	 -6.879887300000000	 15.562000274658203	
