,gaia_ra,gaia_dec,cat_ra,cat_dec,dt,dm,dist_sec,gaia_pmra,gaia_pmdec,new_pmksi,new_pmeta,F
1825774349707795968,295.0501911592765,20.370875131726137,295.04985310000006,20.3717878,2.0,,3.465,-8.167842738841408,-6.507447318268494,-172.2960269846539,39.564179200813705,14.981955956245404
1825763148435358336,295.4924806031996,20.40125311232585,295.4925667,20.401951899999997,1.900000000000091,,2.508,-0.8397733837765992,-3.815146447884709,5.932031329956753,-73.70412970917835,4.307269669407472
1825779842941075072,295.2642414917824,20.496822524691414,295.2633964,20.497448100000003,3.0,,3.636,-8.291500417653644,-5.774388377429777,-54.62904323556629,-0.4888564775158102,6.87580127028268
1825767305963944960,295.40318970801684,20.4626730510033,295.40456439999997,20.4614583,1.7000000000000457,,6.3729999999999976,-10.52428148572834,-18.601159539807465,-275.29019556926954,115.10424877173322,23.899965861250024
1825777545163577856,295.0942858340616,20.470549728204368,295.0941693,20.4689342,2.0,,5.852,3.751602187636148,-42.05677967908567,19.573161588050613,-62.97639656088725,2.7142144577255185
1825776205136973696,295.03150056069734,20.46026261359189,295.0309808,20.4599003,1.7999999999999543,,2.215,2.561979331440919,-25.471271719233656,96.15862673615892,14.875332720299655,10.23585940905933
1825794553195426944,296.0159353613103,20.326280599109488,296.0170922,20.32664,1.900000000000091,,4.087,-2.9850367487080827,-0.7173042087116012,-14.629868379131825,-8.860166032645052,1.1546008438247994
1825790601824700160,296.1535253306331,20.273435089213365,296.15560889999995,20.2760917,1.7000000000000457,,11.843,-7.431077603138814,2.0763161820815705,-28.589746050968923,-108.05222998317812,11.239995535856993
1825766305195572352,295.42382856743365,20.42434933129462,295.42046360000006,20.4289233,1.7999999999999543,2.55,19.995,-7.388736329203857,10.637201883376553,-154.45622374280143,183.58038068320576,16.060857768297822
1825769023949245952,295.42228779366457,20.484214084898163,295.42227330000014,20.483253899999998,2.0,,3.4789999999999996,-7.4442726502789816,-10.692979824116694,-143.92705565041726,119.96138144572357,17.588261761622054
1825784107874767744,295.26716766534145,20.612131664190162,295.2679048,20.6138369,2.0,,6.5939999999999985,0.7398575153675867,-4.175489212096946,-2470.607278462122,-6862.536317691538,63.73676850964678
1825794931152553600,296.0290159343935,20.348499112981557,296.027788,20.3486908,2.099999999999909,,4.22,-19.48567227555504,-8.859513389309837,-16.650104603282873,-2.7796408606598586,0.5798640885200529
1825793556763480704,295.9078258719305,20.285691107267766,295.9078847,20.2839242,1.7999999999999543,,6.385,-13.68932916390532,-8.455141318536867,182.08847013039247,-187.74501804008042,13.852640247645633
1825767580854979968,295.38820870773554,20.491492384476395,295.3892586,20.4927631,2.0,,5.754,-0.5089512110284495,-7.027667709642396,-79.30171367523837,42.52422150844357,6.811028000025837
4471995024625844352,272.9798802485671,6.697311366296451,272.9855069,6.6994708,2.200000000000045,,21.54,-4.3783178616838585,-1.5915418354287685,75.33059015177416,26.80163677105479,8.555761633227103
3363074330391776384,108.5370940287986,18.48345580509556,108.5370783,18.4835219,1.599999999999909,1.01,0.271,39.046492793889385,-159.60959627000884,3.3613298472819304,-7.471205849078874,25.117878634898805
3363049071685181056,110.93132068734194,20.415298565858752,110.9313428,20.4153944,1.5,1.08,0.371,-65.5762910624989,-230.9519151753759,-21.947181677054267,-3.9665973484289347,37.83772830683261
4077996341542247552,278.16717138343023,-22.407668940745875,278.1691322,-22.4067878,1.7999999999999543,,7.226,-11.022546331616333,4.973608950123597,-39.22500240100899,17.352854104171378,1.878984585367533
4077998196968928256,278.15661534009394,-22.319929539442615,278.1601658,-22.3195881,1.7999999999999543,,11.862,-24.575192041421538,-68.64412482328945,-47.88235027484164,-297.64861252752763,11.323090277469088
4077996685139809024,278.17402025020635,-22.380082447410754,278.1728414,-22.378801100000004,1.7999999999999543,,6.056,-17.838545974580942,10.77719533007842,4.75695454721107,147.33466406853688,4.821307121251046
4077996650806996864,278.1548351645321,-22.383681107723465,278.1541992,-22.38443,1.7999999999999543,,3.459,-20.045117851771632,7.689091981755012,93.2171611058548,241.89924072469003,9.499868031671085
4282921188342019840,284.0776012606192,7.059728124548025,284.0776508,7.0596875,2.2999999999999545,,0.228,-14.42265748571671,9.845770726067109,1.7232689628515767,4.001556405440292,1.9425451815757515
3938297719794210432,197.1926148335603,18.70168314182444,197.1926658,18.7018292,1.7000000000000457,1.84,0.552,-105.64114260233902,-297.36012497752466,-0.08481457953269474,7.355985003511107,79.83863761109522
3938357986775224960,196.6348461617384,19.042270043543308,196.63482,19.042248899999997,1.7000000000000457,2.1,0.127,38.46764245777645,46.28854159109702,-11.556642776388722,0.3948891344271646,15.39972259167028
1784061008815679232,321.77720958609746,16.123737099574914,321.7772547,16.1237872,1.7000000000000457,,0.208,-78.27332709619006,-96.22506973626264,8.046399024003914,0.31420611371944396,14.909897392162016
414721599724342400,10.741440433276985,49.88654935815731,10.741306100000001,49.8865778,2.099999999999909,,0.35600000000000004,139.8276296497179,-43.59299422100378,1.927767809303148,-21.608633324953193,14.408475250048285
414800524041219072,11.82304850370708,50.48959175548489,11.8230294,50.4895956,2.0,0.36,0.075,-1.290117945569946,4.5502058680537125,5.229863467520281,-20.77456714401371,5.709967949864978
414777021982706048,11.028478203861143,50.107044361104485,11.0284028,50.1070592,2.099999999999909,,0.21100000000000002,-3.9491442468831264,4.910441467739073,-4.106970473929741,-7.081763208381673,1.6982127111828027
4103957838251333120,277.57289899854726,-14.9559894436759,277.5800833,-14.960081900000002,1.0999999999999093,6.74,28.997,21.86202304635303,78.04272918058787,-100.15869097134028,-163.0062401682784,8.122500221129894
3874324834754672896,150.04047992114488,6.784129444259079,150.04052030000003,6.7841728,1.5,,0.213,-94.07710240158372,-74.03197224988159,18.318237840328546,22.02460401031752,10.25968578628568
3874391389567967872,151.24157630866395,7.0145130116802585,151.2416667,7.0145139000000025,1.5,1.86,0.303,-236.8882179012304,10.247605578700137,8.985760434625618,11.522191182929044,20.182329928822625
3874528072607143296,149.6049402644879,6.9489479525268765,149.6048728,6.9489594,1.5,1.95,0.26899999999999996,177.54659724813587,-5.951632991698966,16.341715287603954,39.866816663669404,15.674985084082415
260218878625842816,70.99731591168475,51.1076388568435,70.9968511,51.10763920000001,2.099999999999909,,1.077,482.270246582466,11.282578879051053,-28.511623242002305,-17.378629816097266,114.37962173209014
1309964514180794624,254.61026956029247,31.075293813223077,254.61047689999998,31.075193900000002,1.599999999999909,1.72,0.731,-379.3872833782628,255.2023580958215,-1.3818203010262406,20.06125805719385,122.38535574684708
6328283463367590656,218.39024111627083,-9.934165995006325,218.3903469,-9.933986099999998,1.400000000000091,1.15,0.731,-260.6288604743949,-504.23108262335273,31.180745233630013,-38.41328243315382,26.91804130028892
932077863955133184,124.07803877664742,50.0473680050164,124.0780371,50.0474597,1.7999999999999543,1.83,0.35200000000000004,-12.299873109333332,-189.5822048979769,-29.56516772630503,-4.706510674169377,16.568642552693728
3962469761375921024,189.69042909387286,27.442971411493172,189.6905065,27.4429522,1.7000000000000457,,0.245,-151.26677368229147,35.773915938319604,-6.6009517962487765,-7.240473523938878,27.54463207955136
3962195776822305024,190.61726888044842,26.88106520746427,190.6173464,26.8810619,1.7999999999999543,,0.23800000000000002,-147.00709739800982,2.0572681090907543,-5.106979563273046,-4.917613991137887,25.43356296749293
828682333108901760,157.5734863536059,42.1518597896916,157.5734406,42.151865,1.7000000000000457,,0.134,58.849554476825645,-19.3696559163328,-1.2888266403036388,-20.16819526801849,9.418647896941877
828538228357203968,149.77246835521782,53.26368739093014,149.7725072,53.2636589,1.599999999999909,0.63,0.11699999999999999,-59.19068540760228,2.0054906679447897,-15.212211498246305,29.853672569458126,14.063150349535869
3842226516927302016,138.6849883935355,-0.5964472258717584,138.6850446,-0.5964369,1.5,,0.188,-132.7690960150035,-21.31872510635995,-5.922797584530977,-10.733420001823097,8.870286370905976
3842095911266162432,137.3756899089455,-0.3992224898607691,137.3756764,-0.3991531,1.400000000000091,1.52,0.27899999999999997,1.2479676572029994,-183.7470233486289,-12.335368829392054,3.493789235415675,10.566101109281817
3842303581524862336,140.0296054274279,-0.1530540110835396,140.0296358,-0.15306889999999998,1.2999999999999543,1.69,0.093,-72.93604646052059,5.834427908073372,14.982978342795965,-31.58832530134659,4.10902021798914
1833198423991917056,301.00185252462967,23.268309849111386,301.0029936,23.2604578,1.7000000000000457,5.41,28.537,-2.4555840434666614,-4.205053036078309,-721.080342074294,-637.9921468840653,27.030828357902237
1833218696240616192,301.69512911723024,23.55943292757797,301.69669689999995,23.559410600000003,1.7999999999999543,5.06,5.152,-11.473025426351855,13.680151616389807,34.75081094242428,7.111490473502654,11.751272801018233
1833234845319925888,301.3324720362541,23.654110564329358,301.3393608,23.65719360000001,1.7999999999999543,5.2,25.253,4.148405910416507,-2.7024534303772723,12.273274600259453,48.66653738700866,4.799576774684917
1833199729671740800,300.9624874808115,23.336756209034252,300.9629297,23.3371272,1.400000000000091,,1.949,-1004.1387965190806,-912.5400325569092,-129.88665597202865,-54.793824109448025,71.94786640411681
51995909173956352,63.01464873043074,20.83114594373691,63.014555,20.8311758,2.099999999999909,2.35,0.364,136.32691173359765,-40.91534802214242,-1.612972711071833,12.153534341951426,26.403966737035628
51850945438240384,62.08222901283288,20.141588931458305,62.078805,20.1477489,2.099999999999909,0.76,25.038,51.557982692551754,-98.71085696623732,-12.551456967807882,10.649345803008933,23.65366066845351
51902691204229888,61.7643173993825,20.28060462183825,61.76420690000001,20.2806353,2.0,2.3,0.419,169.64557839171624,-46.2341381592825,-15.656790405870025,10.222736273755073,36.488447468164566
3324102243824108416,95.31595170226541,6.295745758520387,95.3159503,6.2957644,1.599999999999909,2.16,0.092,-18.777135757634326,-43.65692085239053,27.527671988281146,63.04165821706333,10.452523273239494
4516311738444052096,288.1125885113413,19.42126975996145,288.1102533,19.4225889,1.7999999999999543,,9.249,7.968597708701893,-35.973317591927064,-47.424764938119786,-88.72908999942504,5.27677549646747
4251895616022935808,280.86658968830864,-7.949549134008981,280.8674519,-7.949145599999999,1.7999999999999543,,3.37,4.671925214528879,33.17984850915741,-297.80949214506285,-178.54518078182338,15.704897542484455
4251891320988203008,280.9651011112619,-8.009645653698023,280.9647853,-8.0106931,2.099999999999909,,3.9619999999999997,25.39215162795588,-22.60538286188489,219.1681086395856,-414.06921211745913,22.158161738351573
1002191280917239936,105.09216359785692,58.87359092557722,105.0891131,58.8807006,1.7999999999999543,1.17,26.241,-19.99901884552875,-88.59978362917391,-22.571573720160607,23.915095603900326,19.490293456388663
1002005841409939200,98.92499117442257,59.73809189509285,98.92487249999999,59.7381458,1.7999999999999543,,0.316,112.01563856449788,-97.53012855595898,10.412413290053225,3.6070751484388786,31.408003644228113
3148236183594211072,115.862395232985,8.257680556899588,115.8663369,8.2629061,1.7000000000000457,1.45,23.479,-118.5636089291802,99.05788347149618,12.647096808338285,2.601999058401541,17.288228066325498
1432442825250178944,255.29930814608107,55.58260959263377,255.299165,55.5827292,1.900000000000091,1.85,0.507,165.22349487247655,-184.29122069438682,3.358488304136132,18.537189814799486,67.20917459505787
1432617510160019200,257.78507974478117,56.65890089802426,257.7850883,56.6589378,1.599999999999909,,0.116,-14.297860212367597,-60.3326396151821,2.357714644461924,4.7371975261603065,28.53123592884052
4257732510820225408,279.12625191833786,-4.102680852271977,279.12238560000003,-4.095915,1.900000000000091,4.07,28.029,-5.741308753333633,-5.9541971328164935,42.981629321163815,15.31456896440508,4.942896733539505
4291467584856237824,295.01230683738174,5.505817902066741,295.0126403999999,5.503603900000001,2.0,,8.078,55.897745629339845,-34.691307690955526,-3.4202517737900813,-32.88504840101676,6.163876789517489
4291468413802370048,295.0457039796372,5.566600965562563,295.04570079999996,5.5666511,1.7000000000000457,,0.162,9.083291832346378,-79.32936641287884,-38.33858597575341,29.044734699740715,8.906772881651195
557919039185879552,78.55494625859467,81.65621938249008,78.5278064,81.65128940000002,1.7000000000000457,0.45,22.715,-7.1606494976393344,-147.80915918377025,15.790614671735401,13.492259405162525,23.72875290062371
557717892980808960,65.14276564583389,81.53179133609476,65.1431419,81.5318342,1.7000000000000457,1.76,0.24600000000000002,-115.67261518150387,-79.54989026119016,-21.165685307643827,-15.564326722441322,22.70953225208365
2801216123294143360,5.865570756790995,24.30734432349237,5.8657025,24.3072733,2.099999999999909,1.81,0.481,-224.8342925990116,118.04108014238548,8.008845896396247,8.221780046617049,35.542746509406
1297484232572110848,247.29554111284332,21.123439045497133,247.29561830000003,21.123381100000003,1.7999999999999543,2.03,0.331,-134.7361948001128,128.1952748966323,12.65373302859412,0.2046861669272036,50.34639459473746
1958030617647715328,332.8501639609476,40.99992845493549,332.8418978,40.9960764,2.099999999999909,0.9,26.427,-91.4351499569873,67.1723479509649,38.88560858309732,55.489008812169025,14.701599034663037
1958031442281432448,332.819427107264,41.01623285406047,332.8195764,41.0161144,1.900000000000091,1.5,0.584,-210.8210033269341,232.71295332638203,-0.9811059057155695,-0.4221238652408728,71.08953638638738
648022535316865664,146.45142457864608,28.09785291598441,146.4514872,28.0978664,1.7000000000000457,1.98,0.196,-97.67031573151684,-40.186873552909226,28.838614573613228,-15.389571760516553,20.23424948448694
648136197331416704,147.2157347714491,28.43762840706761,147.2157044,28.4376864,1.599999999999909,1.89,0.253,59.62522354945842,-140.2322026728587,19.70902533895813,-26.83802265666419,26.608399444543
647908362201501312,144.2075197777625,27.97247770635916,144.2076039,27.9725183,1.5,1.49,0.302,-170.44629759424924,-95.62716307506662,6.430522573380588,2.7868726641727704,46.12729415281818
2114907596667496448,274.2659390147661,44.09235886983138,274.2593023,44.0916875,1.900000000000091,0.76,17.343,-17.072671323870168,-29.484782930410137,1.6549319504115945,10.41522918959758,6.396375761472979
1308724677381843072,255.9663961213989,28.85026870236755,255.9665333,28.8501342,1.7999999999999543,1.74,0.653,-231.48452189363698,282.16512770800654,12.841249433915365,-3.0319813017436803,77.73957075945164
5173021308959257344,43.28124691407992,-10.319034467247768,43.281094700000004,-10.3188031,1.5,2.39,1.008,354.0790092528032,-526.7732009136441,13.835022239470293,27.29610509338764,22.98624353379689
5172403555223128576,42.026926894105614,-11.764101578541375,42.0269642,-11.7640106,1.599999999999909,1.36,0.353,-65.34042863169252,-218.0655750437228,8.819528706634518,-6.816463340746718,9.415845167254052
4314871793652825344,292.4672772834698,10.859964668877163,292.46394439999995,10.865102499999999,1.5,7.1,21.924,-5.16842102336602,-8.72183839799493,13.760807965989116,-142.16512804043046,8.16881354433456
4314854957411051904,291.6341480247853,11.082309308482902,291.6344374,11.0827372,1.400000000000091,,1.818,18.61530097991146,-34.95586424230854,-171.2955290148908,61.55822509054102,11.329697730517326
4314866983335158272,291.78310493127043,11.264228716052694,291.7804708,11.263185,1.5,,10.059,-20.086161310126645,4.325308315125226,67.58480405543459,76.17839756071943,7.099648831515008
4256586888473586944,279.9985184577814,-4.994579591072942,279.99851110000003,-4.994550299999998,2.099999999999909,,0.098,-6.557966101844538,-35.061102919018786,1022.8778335639292,-2923.27785926836,145.98541605097427
4256594791200216576,279.6766511537284,-5.030288575711623,279.6762151,-5.0307242,1.900000000000091,,2.246,-9.558716732571716,-2.897765810987155,-235.06084262720142,119.46004533637024,21.485775384701963
4256594516321709184,279.6922896652597,-5.041281103361122,279.6875147,-5.040374400000001,1.7999999999999543,5.15,17.451,-0.7039208782470803,-4.944064831261703,-432.7314435512804,122.50417492477224,27.113319997458877
3878225863355271680,150.82658322479332,9.113930958943703,150.8265615,9.1140008,1.400000000000091,1.66,0.28600000000000003,45.25437510642367,-196.77927408859168,-15.893525794761196,-14.586096360859866,15.26894017283746
3878225519757554560,150.8089131415161,9.086451973008751,150.808895,9.0865217,1.400000000000091,1.63,0.282,41.558696050019456,-196.6006414651289,-4.402906177050207,-12.109051932079375,15.3329537294029
3878334581862379136,151.10901065329872,9.432211694790722,151.1090872,9.43217,1.400000000000091,1.97,0.284,-222.27496468949045,107.56938510449051,-13.486321074174645,1.249802340726637,23.75547570008079
4424031479858305408,233.57241871429454,2.313006774601264,233.5724953,2.3130414,2.200000000000045,0.15,0.278,-118.26009780906395,-83.49206433141406,11.031562941110225,-30.234579582192694,29.365039387111448
4423865487962417024,236.0073944804156,2.5145776349240343,236.0074267,2.5146308,1.5,,0.203,-42.78652722781221,-136.85730764885022,10.378856238304193,-31.57322714556299,22.054130424200224
492606845908371072,50.23453838373127,66.91011494288796,50.2343872,66.9101975,2.0,0.74,0.39,99.05143166534887,-176.73086835834044,4.210162709988018,-30.34358787310724,48.620444924498756
492625984280437248,51.99850489430173,67.10107967505527,52.0001594,67.1013925,2.0,,2.557,17.45393916473079,-16.112436366232597,-19.105849506671735,-5.2477861091291205,8.706271944277503
1954170404122975232,327.07225525921405,40.06845410328553,327.0753764,40.0654044,2.400000000000091,,13.945,773.2980157448284,458.01009748656924,2.545468351292155,0.4672455115017352,78.05470638519247
1979613343723036800,329.3943649167052,50.44159499802624,329.3945825,50.4417561,1.900000000000091,0.5,0.736,-278.2355731974445,-174.61659684607818,97.32904345342784,18.604295256150685,29.82111750246651
4104891907776653440,278.38601566604723,-13.157202025171086,278.3854175,-13.1579639,1.0999999999999093,,3.484,-19.51649939541685,2.0325718548423426,-238.06719160191184,116.93996445852434,7.011701897963286
4268953198821192448,286.48271587137936,3.1735690049658736,286.4823838,3.1726281000000003,2.0,4.36,3.6189999999999998,-118.70714908271351,85.91661188431179,-72.43968083612192,-140.47191345371832,15.455626706703574
4268960929776685696,286.7210631985497,3.1365483561790897,286.7258503,3.1308333,1.7000000000000457,3.86,26.824,3.630662490334504,-13.689070068782911,-18.50162142995064,487.6853782868844,6.475372234892977
4268957631244888192,286.9356566113579,3.1093253084410986,286.9386103,3.1092364,2.0,,10.6,-19.95521252828648,10.263615353203026,-6.662541433990579,-7.900278962172444,2.032549905483223
4268955947614178560,286.88275608391064,3.0658303138014085,286.8820544,3.0640544,2.099999999999909,,6.901,-168.53193709091914,139.9949113337675,321.5535784845465,442.81230165900286,34.50554477860284
4088559727652977408,284.81920462942367,-16.478910376552825,284.8170831000001,-16.477830599999994,1.400000000000091,,8.302,-30.704201795547682,-30.546613414401413,-3.849893711888573,-60.17967204391224,1.7297602744943057
4337316257656370560,249.99475554284118,-10.60840229314906,249.98899280000003,-10.6031067,2.200000000000045,,27.923,-5.326942935675642,2.9386742739261003,14.453497092670155,2.630260305994755,1.7527354659720864
4337345708248760448,249.2929677038836,-10.718673476853077,249.2929583,-10.718519699999998,1.2999999999999543,1.69,0.541,42.1884674740746,-422.2690641171714,67.80814002763081,10.839688194044532,21.23558426723536
4337323133900854400,249.18291529449613,-10.974101865191619,249.1829169,-10.9741086,1.400000000000091,1.87,0.044,24.025880260663786,22.862922037321766,47.88187428108672,72.54199752265153,2.1942915288786824
6300190876854455424,216.93839554679028,-13.359450919828033,216.93842430000004,-13.3594367,1.0999999999999093,,0.087,-62.28704675625685,-23.60913365540707,3.0289371716891056,-0.921704525055872,2.277597916515728
6299873221073267200,215.346111902024,-14.014425772654828,215.34609440000003,-14.0144142,1.0999999999999093,1.89,0.096,63.299657131637204,-50.89526756258326,-25.01487875843275,4.450242404626125,2.5792187984636543
6300158578700499712,217.81387152573654,-13.307785132565373,217.81395609999998,-13.307723300000001,1.0999999999999093,2.74,0.34600000000000003,-268.47638001634533,-186.16047370741046,8.784138196326232,41.16275036390636,11.462974005498932
4435230899141403776,248.24967805278823,4.607369516097894,248.24978030000003,4.6074642,2.0,2.17,0.475,-163.09579131434813,-166.7158817642979,16.46603056971015,15.06126291902842,20.21884435141587
4261694119936951040,285.93395409450324,-2.7119019789373056,285.9342602,-2.7097822,2.200000000000045,,7.686,-13.466055997436971,-3.8192191405558735,-37.44299443188961,50.40673144950832,4.070397611555333
4261689000341390592,286.3443265099476,-2.5941149567515813,286.3450375,-2.5941578,1.900000000000091,,2.54,-5.1527826324117925,-3.5038725935986177,87.68521635815594,196.49967483533112,14.888981097223322
4261706077130089472,286.1268125871348,-2.4672715419377407,286.1279064,-2.4590681,2.099999999999909,4.49,29.769000000000002,0.35551062133577194,-14.450245825844052,108.77488635856152,22.23304289827712,11.836087419000659
4261706214568955520,286.1555860558865,-2.457267101251088,286.1565675,-2.4548031000000003,2.099999999999909,,9.518,6.303160763418736,-18.423457359103924,6.272607826358332,26.654177446367306,5.363051708887533
513874664963486336,35.901723487689864,62.55543991545514,35.9048033,62.55686329999999,2.099999999999909,,7.2189999999999985,11.852073592375953,-11.639830845466502,-1.628202818504439,0.6989149163518417,3.614759236648153
2283075288795755392,349.5823193600292,79.57941126017819,349.5807652,79.5794725,1.900000000000091,,1.054,500.377551628535,-104.06746156206523,2.8553010738837714,-21.03899517818241,60.83904741163757
2283000865602590080,355.42613490096136,79.84391979010495,355.4510978,79.8463425,1.900000000000091,0.49,18.061,181.93078554319862,91.42332350527893,-14.079206702535558,9.200172941657117,30.67195793563637
4146052125504861312,273.0587332351737,-14.956579244538029,273.0574775,-14.9509856,1.0999999999999093,,20.591,-17.004241935800685,1.3691276578876053,-0.7041468456641249,-74.9660732237823,2.834898467113004
4146048105417773952,273.19491637985885,-15.014412787244911,273.19374669999996,-15.0112106,1.0999999999999093,,12.213,-3.0155486761638586,-10.870733018584733,48.27121897530213,-22.580721522040033,0.8201982305291171
3802549437248150656,160.70213509300802,-2.184717265649453,160.7021514,-2.1846311000000003,1.2999999999999543,2.57,0.327,-15.127882813369013,-223.2296478281823,28.960341055308948,12.708105263064732,16.32585578422631
459661938487952000,44.14895860200304,55.43529058615799,44.1483361,55.4355142,1.7000000000000457,1.54,1.534,727.6274596588534,-455.0662877574752,38.9876875513886,-16.717969169635335,70.07904292610368
459661938487951360,44.15187564844443,55.439595505942926,44.1483361,55.4355142,1.7000000000000457,0.61,16.381,710.4817164924436,-455.94191007225953,79.7454548936834,-13.04196396072103,61.68316573345436
3943232534137347072,196.56374528717487,20.729245720961494,196.5639054,20.7295822,1.5,0.58,1.3230000000000002,-42.92939250826721,60.755528087397956,0.5264569861257463,17.945743101123195,5.570477838457107
3943234217765374336,196.76753873552968,20.81039293081549,196.7675878,20.8104397,1.599999999999909,1.78,0.229,-94.96297092172787,-81.83760576185261,3.776791128340353,16.127735815293956,19.038382173945745
